,min_dist,min_dur
0,77980.16,4052.63
1,18463.67,1724.63
2,38993.27,2457.46
3,50375.36,2703.94
4,15235.71,1499.86
5,41714.74,3004.01
6,1193.67,159.06
7,14688.84,1284.18
8,9460.48,1007.47
9,10131.35,1155.76
10,184816.33,8553.36
11,74880.95,3871.57
12,16532.84,1352.6
13,12456.32,1334.95
14,2075.14,289.14
15,168238.52,8280.03
16,7018.25,833.78
17,261841.38,11812.86
18,342723.94,14733.6
19,1239.53,181.77
20,16260.68,1568.86
21,1239.53,181.77
22,34315.01,2375.56
23,152745.63,7184.31
24,34360.86,2305.37
25,14274.96,1442.44
26,7309.82,972.16
27,8232.38,946.45
28,54000.37,3176.81
29,6781.75,848.6
30,53823.98,3132.78
31,22547.39,1568.62
32,38324.26,2384.95
33,39444.03,2574.78
34,40910.61,2750.01
35,19818.06,1947.75
36,30783.08,2149.36
37,38130.68,2178.99
38,12772.54,1308.42
39,1001.32,148.46
40,76242.7,3968.99
41,18772.56,1843.19
42,67556.18,3589.94
43,29473.03,1911.13
44,17808.03,1472.19
45,26345.74,2069.01
46,27844.56,2218.08
47,94041.45,4494.31
48,84382.92,4261.83
49,88568.42,4459.9
50,19818.06,1947.75
51,54824.44,3291.62
52,7230.47,834.75
53,47150.34,2600.01
54,5382.19,770.43
55,38967.0,2790.81
56,9494.98,1091.64
57,62277.91,3250.45
58,62276.4,3250.09
59,22313.69,2236.06
60,74806.59,3821.86
61,4044.36,460.06
62,153815.13,7214.05
63,25166.6,1924.17
64,77417.82,4055.41
65,6569.84,758.14
66,84043.69,4133.25
67,27771.57,2504.13
68,38253.07,2500.96
69,73500.98,3685.7
70,4675.96,713.2
71,1460.31,203.96
72,8892.36,938.79
73,1118.39,179.13
74,9431.45,1125.02
75,62635.93,3291.7
76,22459.38,1657.45
77,18077.59,1692.14
78,13820.56,1372.23
79,24142.92,1892.17
80,199899.19,8583.0
81,19603.95,1828.4
82,3647.39,447.01
83,6008.66,755.09
84,29088.79,1973.84
85,24536.77,1830.91
86,112827.77,5036.84
87,121010.57,5428.65
88,115387.16,5254.62
89,1862.41,251.78
90,12595.27,1089.15
91,53835.59,3440.27
92,28113.57,2142.39
93,38925.31,2733.02
94,39631.06,2758.1
95,38205.91,2495.3
96,28618.83,2142.77
97,7254.9,949.05
98,67543.62,3532.41
99,36273.79,2409.35
100,8029.91,891.09
101,63061.88,3368.4
102,15652.67,1417.9
103,5668.44,704.77
104,7629.36,934.44
105,26681.76,2016.47
106,126663.26,5755.68
107,47456.96,2538.78
108,28431.94,2045.84
109,7711.84,1009.29
110,101950.94,5140.06
111,97892.91,5886.44
112,33444.39,2381.29
113,4628.52,613.15
114,1319.02,186.75
115,126371.48,5848.01
116,121587.42,5340.73
117,33053.99,2641.1
118,42332.77,2565.81
119,218422.83,10045.67
120,275902.78,12568.81
121,136840.19,6592.13
122,22072.54,2238.98
123,18449.65,1810.18
124,51654.26,2842.5
125,19164.86,1807.33
126,17931.47,1638.91
127,36777.21,2568.29
128,3275.9,476.33
129,123735.86,6015.62
130,33319.58,2022.56
131,24577.1,1851.27
132,1637.16,215.08
133,17941.16,1791.88
134,45351.41,2531.05
135,62796.29,3304.05
136,192582.2,8559.53
137,46557.39,2652.98
138,2456.21,329.77
139,22383.99,1598.33
140,78586.19,4571.78
141,165623.48,8369.26
142,164903.84,8314.83
143,34057.56,2097.14
144,8990.47,1015.3
145,30504.29,1996.23
146,58081.83,3126.31
147,15084.59,1332.84
148,1394.26,199.06
149,153600.94,7263.72
150,947.65,140.38
151,29346.68,2274.89
152,212472.58,9351.71
153,2895.52,405.65
154,149546.44,6783.43
155,35259.45,2528.34
156,85055.71,4297.49
157,4773.87,531.78
158,13139.34,1371.82
159,106168.09,6242.18
160,38340.91,2306.75
161,3417.61,427.45
162,10290.88,1159.02
163,10954.9,1239.4
164,43704.34,2659.87
165,44737.54,2590.72
166,10031.02,1088.9
167,20968.71,2137.26
168,10440.96,1190.04
169,35709.93,2607.17
170,63041.14,3359.44
171,31052.33,2046.89
172,91763.85,4789.48
173,25188.62,1972.89
174,1348.54,203.02
175,36272.92,2134.75
176,52721.1,3066.66
177,11522.99,1244.04
178,24521.13,1809.93
179,46859.49,2608.27
180,54940.77,3044.29
181,314136.38,15030.93
182,1745.65,258.3
183,112385.3,5517.15
184,3552.13,544.18
185,120843.36,5308.56
186,1214.6,171.4
187,9246.29,1206.3
188,22638.32,1861.76
189,72954.68,4049.72
190,75466.34,4379.88
191,308814.47,12657.6
192,62623.34,3442.81
193,12463.98,1314.85
194,44406.61,3167.61
195,38627.75,2262.25
196,47073.44,2941.94
197,4175.6,641.37
198,179141.61,7968.46
199,37955.92,2442.05
200,6371.76,785.73
201,12988.66,1390.24
202,16448.18,1577.88
203,16448.18,1577.88
204,26288.62,2478.08
205,32345.74,2002.32
206,27048.88,2186.44
207,15799.41,1450.97
208,19591.72,1934.58
209,215889.78,10371.05
210,6676.6,864.75
211,8828.35,1108.04
212,4297.46,551.94
213,38602.88,2749.79
214,17294.88,1434.18
215,2876.82,458.81
216,231892.77,10597.96
217,51884.67,2847.77
218,6912.45,795.05
219,81107.39,3991.03
220,5383.89,641.69
221,25312.09,1916.44
222,1243.63,173.01
223,116184.66,5314.03
224,22214.79,1590.57
225,37735.65,2299.32
226,9520.73,1140.2
227,34415.7,2103.31
228,1503.02,214.72
229,302231.94,13209.22
230,28171.24,2659.08
231,123218.09,5901.45
232,35747.13,2483.8
233,8039.19,967.13
234,13462.87,1422.07
235,5376.5,723.53
236,7663.27,835.47
237,154934.89,7345.94
238,3141.88,482.99
239,36900.3,2321.88
240,3467.04,449.39
241,51697.82,2802.93
242,14901.84,1301.45
243,1847.89,248.04
244,12068.81,1317.68
245,419.16,72.3
246,85121.24,4325.84
247,16734.3,1567.89
248,21933.05,1605.79
249,88912.47,4168.18
250,19800.46,1533.98
251,10817.64,1165.4
252,2252.18,382.55
253,27617.89,2128.46
254,138267.45,6252.67
255,218264.69,10549.39
256,8486.17,924.0
257,119731.39,5650.65
258,2810.45,410.51
259,29491.68,1988.77
260,68310.9,3635.17
261,33539.85,2067.26
262,67920.7,3664.45
263,30231.66,2051.43
264,9166.78,1012.12
265,894.11,133.31
266,6508.33,856.42
267,103521.79,4974.28
268,11438.7,1312.29
269,14668.89,1208.51
270,18314.39,1902.49
271,35714.36,2558.35
272,8732.98,957.42
273,35061.76,2157.14
274,6163.14,738.04
275,19939.46,1947.81
276,36461.1,2212.42
277,255845.94,11379.58
278,13792.25,1111.86
279,6637.56,860.14
280,3672.29,501.54
281,3447.84,457.81
282,22267.42,2019.57
283,4748.7,653.39
284,151051.78,6621.27
285,10920.67,1022.26
286,39628.57,2810.79
287,38463.09,2432.26
288,51370.49,2735.47
289,10528.76,1178.81
290,38038.93,2847.53
291,1603.85,239.35
292,103128.8,5243.9
293,34828.2,2214.79
294,42434.13,2436.03
295,75444.53,4356.54
296,28553.62,2199.4
297,7232.18,876.82
298,39817.39,2755.54
299,33699.05,2051.66
300,7407.31,939.31
301,17969.56,1651.07
302,47408.12,2763.3
303,76771.59,4053.63
304,50232.98,2966.54
305,129534.06,5853.9
306,75305.3,3916.21
307,148193.41,7326.94
308,54872.84,3147.92
309,5691.08,761.05
310,48826.43,2901.88
311,19583.88,1961.31
312,6083.5,751.22
313,255297.23,10874.15
314,57759.2,3139.84
315,7594.15,828.39
316,7011.88,833.01
317,25180.38,1975.29
318,12229.07,1311.89
319,3063.58,467.03
320,2409.84,318.81
321,441711.75,18689.93
322,628.87,97.74
323,78367.52,4599.59
324,17428.79,1658.56
325,5091.39,694.19
326,8671.79,1028.39
327,53637.22,2904.33
328,5058.71,691.17
329,234469.81,10077.28
330,24576.05,1953.7
331,4759.36,586.95
332,22378.0,2304.92
333,37797.94,2353.9
334,171588.27,8087.85
335,24575.71,1854.22
336,5798.63,784.04
337,3863.63,525.18
338,23865.16,1826.8
339,38875.2,2745.56
340,88545.86,4454.49
341,3651.36,494.61
342,72796.55,3854.6
343,23283.68,1816.52
344,6953.31,903.66
345,258411.81,11423.34
346,51250.82,2758.46
347,15066.1,1478.83
348,3299.71,464.71
349,5072.98,577.68
350,53870.85,3177.58
351,14509.56,1138.05
352,52805.97,2777.94
353,23691.8,1749.07
354,13278.41,1470.75
355,3248.14,429.66
356,12900.97,1641.76
357,12323.75,1115.41
358,7427.17,989.27
359,50328.62,2919.3
360,49450.01,2771.26
361,27745.68,1986.63
362,9324.51,1065.39
363,115933.33,5332.96
364,2611.8,367.11
365,87104.14,5098.64
366,34597.25,2121.41
367,165574.09,7405.0
368,51396.07,2918.11
369,54011.73,3192.94
370,26484.58,2021.98
371,71639.41,3707.33
372,1274.03,192.65
373,12015.73,1241.92
374,30504.07,2050.78
375,35780.91,2173.57
376,96847.98,5751.59
377,947.17,142.87
378,124906.55,5524.55
379,140831.8,7023.71
380,19523.76,1903.96
381,63833.14,3431.92
382,34836.24,2519.88
383,36154.13,2211.76
384,32978.73,2604.58
385,18969.28,1731.41
386,115615.37,5252.63
387,14072.06,1250.09
388,33293.12,2732.18
389,8732.98,957.42
390,348348.78,14914.78
391,4292.94,587.53
392,15469.0,1525.86
393,46130.87,2797.08
394,282577.5,13056.59
395,206292.47,8776.08
396,546073.19,22995.05
397,86858.14,4195.15
398,17335.87,1386.85
399,4270.57,573.51
400,3069.48,492.42
401,63550.39,3260.12
402,42048.32,2538.15
403,122967.11,5582.8
404,97747.03,5854.66
405,6412.77,903.79
406,12195.89,1331.13
407,26576.19,1819.44
408,25863.34,1818.84
409,284492.56,13037.78
410,9841.15,1037.03
411,45067.69,2880.48
412,49340.95,2857.44
413,103022.05,6020.47
414,23663.0,1733.65
415,11520.51,1182.26
416,2078.04,277.57
417,2964.33,436.09
418,44873.14,2572.05
419,18382.68,1547.09
420,53323.87,3364.73
421,38533.67,2691.96
422,7198.82,833.5
423,13590.99,1448.9
424,46013.62,2523.03
425,3358.01,428.13
426,5093.28,694.53
427,7970.61,872.78
428,34292.54,2481.79
429,14023.04,1277.8
430,5678.02,728.85
431,7304.21,914.57
432,153658.03,7233.17
433,41358.16,2722.03
434,39236.7,2365.89
435,574.41,99.79
436,931.56,141.73
437,53685.02,3142.39
438,46260.2,2733.02
439,7198.82,833.5
440,15728.05,1398.3
441,42374.82,2966.79
442,37737.76,2602.13
443,9211.94,1128.42
444,3805.64,473.75
445,3805.64,473.75
446,3620.4,459.19
447,8419.38,928.51
448,15337.95,1468.91
449,32103.36,2114.11
450,219362.41,10201.68
451,10426.18,1166.04
452,156547.91,7040.78
453,4387.83,574.72
454,6468.03,774.29
455,13384.34,1402.98
456,16273.28,1325.0
457,9488.63,1061.51
458,1745.65,245.83
459,76261.23,3942.14
460,5217.64,693.92
461,5234.56,784.96
462,4483.07,603.16
463,38023.9,2676.52
464,2075.14,289.14
465,7059.15,830.8
466,2270.77,344.83
467,166499.61,7515.52
468,36191.31,2430.63
469,2062.75,280.92
470,36239.83,2160.98
471,1394.26,199.06
472,26281.73,1989.45
473,15726.1,1472.41
474,6824.07,903.9
475,38232.93,2520.5
476,39050.92,2328.68
477,88478.36,4438.29
478,24363.21,1797.5
479,20954.55,1780.96
480,20195.41,1706.53
481,37109.51,2293.95
482,55212.52,3247.41
483,7665.23,837.55
484,49734.21,2854.15
485,28110.52,2677.3
486,118107.5,5517.23
487,23105.67,1705.24
488,68507.4,3675.07
489,93369.82,4769.22
490,47619.27,3324.56
491,20635.4,1514.89
492,122762.65,5953.94
493,7665.23,837.55
494,7625.71,1005.21
495,16448.18,1577.88
496,8799.57,1062.67
497,8773.42,1196.73
498,178296.33,8128.34
499,8709.67,987.28
500,12827.99,1338.15
501,9139.27,976.02
502,55850.04,3097.55
503,27059.67,2038.15
504,6649.27,819.0
505,21697.67,1612.18
506,118107.5,5517.23
507,947.53,138.87
508,10751.92,1052.16
509,31201.96,2465.46
510,8259.92,913.14
511,24709.45,1729.83
512,1303.44,200.62
513,25644.04,2209.35
514,7600.31,918.18
515,121948.4,5769.88
516,15306.91,1351.88
517,9139.27,976.02
518,24386.85,2316.56
519,18595.16,1771.43
520,15400.74,1526.75
521,27793.21,2191.23
522,27792.88,2191.15
523,5914.2,658.55
524,22781.24,1697.47
525,8793.96,902.41
526,23149.68,1624.81
527,64249.05,3585.54
528,14800.76,1540.97
529,3178.26,491.22
530,107620.21,6181.87
531,3285.8,463.28
532,3070.22,455.17
533,4396.01,546.94
534,2272.52,306.9
535,1518.98,217.01
536,1619.53,242.79
537,25686.3,2391.94
538,47486.94,2737.73
539,48377.82,2621.92
540,58532.7,2950.86
541,2552.51,347.75
542,1397.81,207.1
543,95405.48,5071.25
544,12433.91,1256.27
545,1118.39,179.13
546,69785.27,3475.11
547,46895.3,2666.3
548,13194.87,1354.85
549,1476.9,210.96
550,2499.59,331.08
551,639.48,98.29
552,36167.83,2521.81
553,8826.98,1165.45
554,5622.88,699.3
555,58851.4,3328.87
556,46178.21,2630.45
557,1476.9,210.96
558,11960.54,1116.5
559,48233.31,2856.73
560,5268.94,699.89
561,28044.92,2647.65
562,25505.93,2027.27
563,181695.52,8071.17
564,1476.9,210.96
565,10553.36,988.89
566,31966.26,2347.23
567,19396.0,1919.49
568,82988.39,3975.27
569,92375.36,4695.58
570,5633.7,715.64
571,116467.0,5366.79
572,14293.17,1459.24
573,72894.33,3676.1
574,1237.97,183.99
575,3105.47,410.1
576,78449.85,4163.62
577,85048.3,4308.46
578,30754.28,2498.27
579,4320.91,571.05
580,20892.7,1588.88
581,39052.68,2335.41
582,35297.44,2526.25
583,16003.96,1298.48
584,37798.2,2719.02
585,3543.8,483.75
586,51834.59,2807.33
587,42082.68,3068.71
588,42572.34,2845.38
589,11658.24,1385.28
590,90298.71,4613.11
591,1847.89,248.04
592,38469.16,2416.93
593,44589.74,2765.56
594,41330.72,2850.83
595,1910.93,246.16
596,12943.18,1328.1
597,8420.89,928.73
598,6008.66,755.09
599,393336.75,17660.82
600,41305.17,2844.7
601,9673.46,1047.53
602,39069.76,2541.98
603,6125.79,784.43
604,827.12,134.75
605,20092.92,1565.99
606,51011.64,2918.96
607,3760.7,455.21
608,31543.92,2133.49
609,321108.38,13517.88
610,155052.33,7515.01
611,40726.39,2296.42
612,80593.17,3934.69
613,8087.61,925.94
614,161845.63,7137.62
615,95764.91,5643.86
616,14652.37,1525.09
617,14514.24,1444.12
618,1786.92,234.23
619,59532.79,3577.18
620,22051.99,1733.21
621,6538.97,841.12
622,171278.73,8498.94
623,25307.99,1925.91
624,8569.58,1018.75
625,13784.83,1352.83
626,62908.67,3436.99
627,26011.35,2529.94
628,15450.03,1562.3
629,12603.94,1284.48
630,6077.89,708.77
631,6523.16,695.35
632,8537.19,1175.34
633,71673.02,3602.94
634,9123.25,1136.26
635,8098.41,1001.33
636,33571.28,2361.8
637,19630.34,1478.53
638,5021.11,628.06
639,1242.49,191.78
640,9702.71,1196.62
641,9675.5,1154.99
642,74145.83,3764.49
643,206927.95,9670.05
644,35316.1,2536.5
645,1092.78,163.27
646,720.58,132.33
647,8349.18,1173.85
648,44021.44,2722.08
649,9792.59,1150.51
650,12393.83,1367.84
651,41695.98,3006.42
652,21426.34,1970.3
653,11504.96,1032.28
654,139826.64,6868.37
655,63544.28,3590.32
656,1672.26,241.78
657,28366.27,1908.75
658,51196.25,2718.17
659,111789.63,5108.52
660,28191.25,1926.03
661,13829.97,1344.2
662,9123.25,1136.26
663,42395.82,2838.8
664,6855.65,815.73
665,53646.56,3152.89
666,7688.82,889.04
667,163407.95,7874.38
668,15138.7,1414.08
669,2408.36,389.19
670,3299.71,464.71
671,6123.12,754.79
672,27925.38,2420.92
673,7306.65,933.02
674,18238.2,1815.43
675,2860.09,471.11
676,5584.31,709.24
677,977.7,143.18
678,38600.59,2526.97
679,38415.63,2278.58
680,13593.47,1535.44
681,75387.51,4329.07
682,4570.48,603.04
683,2091.91,279.23
684,77672.93,4108.36
685,1412.29,226.1
686,76874.04,4068.21
687,7306.65,933.02
688,9211.94,1128.42
689,649.94,111.54
690,88339.53,4396.51
691,52573.87,2903.02
692,14836.77,1450.21
693,25461.32,2568.21
694,3105.47,410.1
695,6862.91,768.17
696,5677.92,677.78
697,7984.41,958.21
698,6072.1,685.81
699,52950.57,2787.61
700,114366.81,5158.13
701,17081.76,1695.71
702,155403.08,7466.01
703,988.72,143.06
704,1476.9,210.96
705,7212.8,856.93
706,27599.75,2422.71
707,9873.38,1305.18
708,8193.99,1061.73
709,4308.56,645.24
710,7661.91,859.49
711,28835.48,1869.13
712,46898.96,2666.82
713,3715.96,528.39
714,57809.54,3360.47
715,116860.11,5426.31
716,59507.85,3571.2
717,10222.59,1316.25
718,12167.39,1091.73
719,3863.63,525.18
720,18412.68,1557.72
721,55304.96,3251.62
722,20234.22,2076.61
723,7957.65,1025.08
724,3956.32,553.81
725,7661.91,859.49
726,4731.65,525.7
727,8400.34,956.98
728,37178.69,2288.27
729,8984.52,1068.5
730,95094.68,5571.25
731,71406.18,3699.04
732,3863.63,525.18
733,46590.7,2613.64
734,260070.91,11713.22
735,82282.06,4138.53
736,5668.44,704.77
737,1637.21,244.15
738,2039.69,297.58
739,123075.03,5953.88
740,33167.3,2042.69
741,8685.93,914.8
742,22007.45,1562.55
743,3325.27,435.46
744,47543.63,2678.93
745,30282.67,2264.86
746,18565.04,1606.13
747,7507.04,836.91
748,51421.59,2942.78
749,102654.82,5128.42
750,50021.31,2984.54
751,9096.12,999.18
752,6338.86,720.31
753,7771.87,1035.63
754,168035.22,7613.35
755,62910.81,3273.82
756,8432.21,900.75
757,48689.19,3405.0
758,96670.55,4687.68
759,122753.2,5445.74
760,44778.11,2506.26
761,29936.21,2021.22
762,9837.42,1130.5
763,122288.33,5883.02
764,7932.84,868.76
765,57628.77,3190.88
766,13858.31,1607.73
767,1016.6,153.44
768,45208.53,2831.34
769,90998.16,4558.63
770,2247.78,348.54
771,41421.65,2987.64
772,26805.02,1931.62
773,1394.66,199.12
774,2557.7,337.39
775,39705.41,2422.93
776,127535.55,6089.91
777,54660.31,3286.02
778,42750.1,2638.95
779,60737.87,3111.32
780,7160.69,930.89
781,44015.2,2555.42
782,1603.85,239.35
783,56375.3,3447.28
784,2880.95,443.88
785,39194.61,2932.38
786,25093.32,1871.07
787,75364.75,3892.0
788,15635.37,1392.05
789,14184.85,1426.27
790,1467.91,206.98
791,35286.27,2265.06
792,14543.12,1503.4
793,16800.07,1791.75
794,17592.91,1506.26
795,7357.56,935.86
796,7357.56,935.86
797,4554.81,615.11
798,3282.9,505.79
799,7246.81,848.43
800,3907.57,544.65
801,8005.86,1021.27
802,12061.17,1306.5
803,19086.74,1692.41
804,44598.18,2614.55
805,29038.85,2378.0
806,149311.5,6982.58
807,2103.21,328.99
808,6188.43,709.84
809,5320.07,733.35
810,32122.37,2180.79
811,4292.94,587.53
812,18136.25,1495.56
813,41198.26,2934.21
814,29680.92,1980.38
815,2898.72,382.04
816,109220.25,5339.25
817,15634.6,1420.35
818,99099.93,5752.06
819,25925.79,2227.37
820,34874.45,2621.45
821,32929.3,2169.76
822,9752.77,1074.94
823,25245.04,2334.46
824,13282.73,1750.88
825,21947.49,2157.02
826,36326.46,2416.93
827,11896.49,1263.89
828,12768.24,1249.69
829,3648.75,481.38
830,37776.4,2346.7
831,1667.03,258.27
832,42148.22,3133.18
833,51690.49,3180.52
834,2091.91,279.23
835,7932.84,868.76
836,2587.2,349.42
837,14298.1,1350.94
838,37697.05,2223.41
839,33342.72,2561.16
840,18595.2,1495.12
841,92291.13,4754.73
842,19537.33,1949.42
843,10956.73,1300.09
844,157740.94,7572.37
845,17451.92,1484.26
846,181413.89,8048.79
847,38369.88,2361.09
848,50169.55,2984.76
849,39513.62,2924.65
850,35810.75,2631.36
851,32108.61,2192.79
852,51148.36,2824.82
853,8792.77,1065.65
854,2562.3,395.05
855,126523.85,5831.33
856,50265.89,2688.37
857,7520.03,1013.53
858,34043.63,2137.87
859,53043.65,3336.34
860,3961.88,548.83
861,38260.71,2698.14
862,1603.85,239.35
863,53589.52,2837.55
864,59607.58,2957.32
865,158013.69,8048.44
866,13858.31,1607.73
867,19200.32,1603.59
868,27687.75,1900.89
869,50722.57,2717.02
870,117873.84,5532.93
871,71142.83,3858.25
872,18461.91,1488.54
873,34205.21,2393.16
874,1442.45,188.91
875,5420.3,722.29
876,95311.89,5048.79
877,45062.02,2825.51
878,54207.12,2979.99
879,1636.81,218.92
880,649.94,111.54
881,4278.47,627.97
882,3001.35,446.37
883,143016.31,7027.28
884,38450.12,2292.65
885,24248.76,2289.6
886,117644.11,5524.24
887,35778.0,2580.5
888,9010.6,1171.62
889,3139.54,485.49
890,80583.36,4764.92
891,39280.34,2259.43
892,3325.27,435.46
893,5295.5,730.93
894,16199.08,1723.48
895,116883.29,5351.01
896,57727.93,2956.11
897,15726.1,1580.21
898,12203.47,1387.28
899,30791.04,2232.56
900,1847.89,248.04
901,119487.84,5694.35
902,29557.17,2300.44
903,26449.17,2139.7
904,25289.89,1917.02
905,25025.81,1925.29
906,7507.04,836.91
907,17633.01,1349.69
908,4392.74,656.72
909,172187.73,8128.7
910,181710.06,7933.39
911,9973.28,1284.15
912,45627.34,2578.29
913,46272.08,2570.42
914,22840.6,1643.07
915,159403.72,8017.01
916,2233.01,317.97
917,118943.91,5586.45
918,4866.23,569.5
919,94387.57,5525.63
920,155033.09,7454.41
921,25409.95,1876.66
922,39682.86,2709.83
923,78586.58,4623.38
924,56301.8,3105.29
925,91185.8,4658.35
926,13614.18,1535.84
927,126174.55,5740.73
928,90914.87,4651.67
929,10423.69,1217.2
930,8064.38,856.57
931,2817.7,437.06
932,2871.54,456.91
933,3080.69,409.18
934,2499.59,331.08
935,30347.91,2042.3
936,45984.12,2772.22
937,4625.97,535.92
938,22660.87,1879.5
939,7726.82,1039.24
940,7584.57,896.69
941,37624.77,2445.46
942,2636.59,366.97
943,309583.34,13105.04
944,1305.51,200.2
945,28366.58,2661.3
946,40982.22,2937.56
947,11995.24,1406.32
948,28883.98,1926.27
949,729.47,120.5
950,23027.56,1575.7
951,1067.44,163.56
952,84937.27,4275.84
953,14843.77,1646.66
954,68923.18,3640.54
955,8064.38,856.57
956,11973.92,1296.04
957,2587.2,349.42
958,76464.87,4443.43
959,79598.59,4734.56
960,1300.84,199.08
961,192770.33,9750.63
962,13082.4,1372.61
963,91241.73,4606.54
964,96020.64,4904.23
965,11978.43,1297.13
966,5568.52,818.41
967,8359.65,989.74
968,91959.08,4825.86
969,74009.48,3785.26
970,2075.14,289.14
971,1016.6,153.44
972,39037.2,2229.75
973,3399.79,460.62
974,25056.11,1713.76
975,2009.69,284.27
976,14998.67,1234.5
977,70606.88,3712.63
978,902.13,144.92
979,94122.98,4840.39
980,11968.84,1294.82
981,25479.23,2334.98
982,23198.92,1626.21
983,30126.79,1972.77
984,2597.26,348.88
985,4231.8,522.79
986,25869.37,1972.61
987,17348.18,1757.15
988,35033.99,2644.63
989,34524.95,2116.21
990,7382.44,863.56
991,217893.22,9762.04
992,34190.69,2282.09
993,120383.9,5703.18
994,24638.27,1884.17
995,9930.77,1181.41
996,14906.4,1435.0
997,34316.12,2293.98
998,544001.25,22921.2
999,10385.99,997.86
1000,82155.93,3887.26
1001,15991.09,1787.87
1002,4150.81,588.52
1003,1467.91,206.98
1004,2247.78,348.54
1005,14747.23,1552.38
1006,2207.69,344.58
1007,32640.3,2151.65
1008,13627.72,1364.44
1009,17850.58,1681.85
1010,39171.51,2823.49
1011,45586.91,2692.3
1012,26639.42,2081.69
1013,8069.91,854.27
1014,25620.11,1905.4
1015,5777.61,663.8
1016,21637.17,2210.79
1017,25103.69,1969.78
1018,123765.46,6543.06
1019,154642.09,7016.62
1020,44544.53,2491.96
